customer_id;home_location_id;name;age;income;loyalty_points;latitude;longitude
1911;2;Customer 1911;33;632426;11;55,4927;9,7438
1912;2;Customer 1912;28;624007;9;55,522;9,746
1913;2;Customer 1913;28;583875;33;55,5019;9,7379
1914;2;Customer 1914;45;608561;2;55,5023;9,7463
1915;2;Customer 1915;24;621349;8;55,5153;9,7354
1916;2;Customer 1916;42;620333;9;55,4983;9,7388
1917;2;Customer 1917;39;615187;13;55,5056;9,728
1918;2;Customer 1918;26;571345;8;55,4965;9,7495
1919;2;Customer 1919;44;652374;27;55,5148;9,7355
1920;2;Customer 1920;31;604737;3;55,4985;9,7331
1921;2;Customer 1921;34;524537;47;55,4936;9,7479
1922;2;Customer 1922;24;601004;13;55,5116;9,7304
1923;2;Customer 1923;47;677242;5;55,5131;9,7416
1924;2;Customer 1924;35;683265;28;55,5111;9,7414
1925;2;Customer 1925;43;604049;48;55,4958;9,7373
1926;2;Customer 1926;31;610023;26;55,5058;9,7536
1927;2;Customer 1927;37;613336;10;55,4951;9,7316
1928;2;Customer 1928;41;577684;29;55,501;9,7525
1929;2;Customer 1929;27;609305;36;55,5004;9,7351
1930;2;Customer 1930;28;600561;29;55,5135;9,7456
1931;2;Customer 1931;27;658852;37;55,508;9,7389
1932;2;Customer 1932;36;621748;50;55,5007;9,7317
1933;2;Customer 1933;24;646150;24;55,5043;9,7496
1934;2;Customer 1934;36;630809;36;55,5066;9,7373
1935;2;Customer 1935;25;644752;33;55,5022;9,7344
1936;2;Customer 1936;43;513504;40;55,4928;9,7236
1937;2;Customer 1937;24;695757;26;55,5051;9,7378
1938;2;Customer 1938;34;636149;25;55,5095;9,7251
1939;2;Customer 1939;32;578505;36;55,5039;9,7357
1940;2;Customer 1940;37;530766;2;55,5013;9,7244
1941;2;Customer 1941;27;656286;31;55,5094;9,7497
1942;2;Customer 1942;35;635987;16;55,5188;9,7342
1943;2;Customer 1943;29;572126;40;55,5115;9,7373
1944;2;Customer 1944;37;608656;12;55,5143;9,7437
1945;2;Customer 1945;27;629780;26;55,4958;9,7582
1946;2;Customer 1946;27;554595;26;55,5;9,7382
1947;2;Customer 1947;33;573145;50;55,5155;9,7423
1948;2;Customer 1948;55;688209;35;55,5137;9,7312
1949;2;Customer 1949;32;606085;19;55,5053;9,7402
1950;2;Customer 1950;30;606182;48;55,4888;9,7446
1951;2;Customer 1951;35;642553;11;55,5014;9,7551
1952;2;Customer 1952;32;599195;20;55,4982;9,733
1953;2;Customer 1953;35;497684;11;55,518;9,7313
1954;2;Customer 1954;28;628488;50;55,5006;9,7589
1955;2;Customer 1955;30;513149;3;55,5083;9,7337
1956;2;Customer 1956;33;621880;48;55,5111;9,7508
1957;2;Customer 1957;30;636244;45;55,5182;9,7513
1958;2;Customer 1958;27;630838;50;55,5156;9,7468
1959;2;Customer 1959;36;657322;5;55,5094;9,7482
1960;2;Customer 1960;30;518482;33;55,5025;9,7427
1961;2;Customer 1961;24;525285;44;55,5081;9,7377
1962;2;Customer 1962;35;631045;3;55,495;9,7373
1963;2;Customer 1963;24;550869;50;55,5031;9,7342
1964;2;Customer 1964;28;593545;41;55,4854;9,7462
1965;2;Customer 1965;31;560205;45;55,5069;9,7294
1966;2;Customer 1966;33;601338;30;55,5032;9,7246
1967;2;Customer 1967;39;593372;11;55,4978;9,7265
1968;2;Customer 1968;29;607442;0;55,5059;9,7365
1969;2;Customer 1969;30;569005;24;55,5053;9,7402
1970;2;Customer 1970;34;492536;9;55,508;9,7402
1971;2;Customer 1971;27;553641;26;55,5118;9,7345
1972;2;Customer 1972;24;604504;15;55,5096;9,7377
1973;2;Customer 1973;30;656652;50;55,5052;9,7475
1974;2;Customer 1974;24;581013;23;55,5037;9,7318
1975;2;Customer 1975;24;696393;36;55,5217;9,7401
1976;2;Customer 1976;24;597460;39;55,507;9,7304
1977;2;Customer 1977;24;598066;50;55,522;9,7441
1978;2;Customer 1978;47;595485;14;55,4972;9,7352
1979;2;Customer 1979;38;586599;30;55,4996;9,7414
1980;2;Customer 1980;24;557071;14;55,4977;9,7566
1981;2;Customer 1981;44;644288;2;55,5065;9,7395
1982;2;Customer 1982;34;615634;32;55,5144;9,731
1983;2;Customer 1983;24;680820;25;55,4987;9,724
1984;2;Customer 1984;30;561824;26;55,5072;9,7426
1985;2;Customer 1985;42;564402;49;55,4945;9,7344
1986;2;Customer 1986;30;552105;11;55,4977;9,7375
1987;2;Customer 1987;24;527290;40;55,5131;9,7384
1988;2;Customer 1988;35;631679;46;55,516;9,7431
1989;2;Customer 1989;33;564222;40;55,515;9,7337
1990;2;Customer 1990;31;672132;26;55,5063;9,7306
1991;2;Customer 1991;31;589096;1;55,5053;9,7402
1992;2;Customer 1992;31;669303;30;55,4991;9,7558
1993;2;Customer 1993;27;615596;50;55,5098;9,7562
1994;2;Customer 1994;24;615523;11;55,5184;9,7392
1995;2;Customer 1995;43;579701;2;55,5174;9,7427
1996;2;Customer 1996;32;534981;33;55,5223;9,7472
1997;2;Customer 1997;26;520303;39;55,5131;9,7505
1998;2;Customer 1998;30;596878;12;55,4912;9,7405
1999;2;Customer 1999;24;532864;38;55,4958;9,7399
2000;2;Customer 2000;28;637947;32;55,5003;9,7359
2001;2;Customer 2001;29;623488;37;55,5096;9,738
2002;2;Customer 2002;33;621614;8;55,5012;9,7335
2003;2;Customer 2003;39;573712;36;55,4953;9,7481
2004;2;Customer 2004;34;628605;31;55,5263;9,7296
2005;2;Customer 2005;36;562055;25;55,5038;9,7388
2006;2;Customer 2006;54;677335;45;55,5095;9,7555
2007;2;Customer 2007;32;625487;3;55,5122;9,7462
2008;2;Customer 2008;24;688199;33;55,5153;9,7276
2009;2;Customer 2009;26;600498;11;55,5091;9,7365
2010;2;Customer 2010;45;662809;5;55,5078;9,7557
2011;2;Customer 2011;24;592792;23;55,5027;9,741
2012;2;Customer 2012;24;606983;11;55,4983;9,7553
2013;2;Customer 2013;27;607101;3;55,5081;9,7515
2014;2;Customer 2014;32;613549;27;55,5203;9,7304
2015;2;Customer 2015;31;566852;8;55,5039;9,7465
2016;2;Customer 2016;30;595637;50;55,5184;9,737
2017;2;Customer 2017;26;541237;42;55,5005;9,7522
2018;2;Customer 2018;24;588787;41;55,5011;9,7523
2019;2;Customer 2019;40;640840;50;55,5015;9,7272
2020;2;Customer 2020;34;535824;0;55,5119;9,7401
2021;2;Customer 2021;37;546389;10;55,507;9,7451
2022;2;Customer 2022;36;602396;41;55,5053;9,7481
2023;2;Customer 2023;38;603679;41;55,5104;9,7453
2024;2;Customer 2024;36;585392;11;55,5104;9,7482
2025;2;Customer 2025;27;605006;43;55,5015;9,7305
2026;2;Customer 2026;31;573371;14;55,5163;9,75
2027;2;Customer 2027;27;687218;24;55,507;9,7481
2028;2;Customer 2028;34;549472;36;55,5057;9,7412
2029;2;Customer 2029;24;592710;12;55,5195;9,7281
2030;2;Customer 2030;27;522301;45;55,4998;9,7412
2031;2;Customer 2031;24;641769;5;55,5019;9,7328
2032;2;Customer 2032;24;543545;29;55,5081;9,7485
2033;2;Customer 2033;36;577567;25;55,4966;9,7425
2034;2;Customer 2034;40;617256;49;55,508;9,7389
2035;2;Customer 2035;24;523743;11;55,4956;9,7361
2036;2;Customer 2036;31;546698;3;55,4997;9,7433
2037;2;Customer 2037;25;489974;20;55,4941;9,7337
2038;2;Customer 2038;30;540458;14;55,5028;9,7466
2039;2;Customer 2039;38;656865;14;55,5132;9,7446
2040;2;Customer 2040;24;579654;27;55,5146;9,7344
2041;2;Customer 2041;34;620400;15;55,4953;9,7347
2042;2;Customer 2042;43;564036;27;55,508;9,7514
2043;2;Customer 2043;46;555577;39;55,5104;9,7236
2044;2;Customer 2044;31;558922;34;55,4929;9,7367
2045;2;Customer 2045;34;561736;30;55,4976;9,7368
2046;2;Customer 2046;30;537806;24;55,5053;9,752
2047;2;Customer 2047;44;571597;27;55,503;9,7384
2048;2;Customer 2048;39;646924;8;55,5061;9,7401
2049;2;Customer 2049;34;590704;2;55,5064;9,7279
2050;2;Customer 2050;33;586068;20;55,499;9,7384
2051;2;Customer 2051;24;557981;23;55,4972;9,7324
2052;2;Customer 2052;36;555926;8;55,4984;9,7452
2053;2;Customer 2053;38;626918;46;55,5123;9,736
2054;2;Customer 2054;47;596533;50;55,5154;9,7374
2055;2;Customer 2055;25;522914;19;55,4937;9,7529
2056;2;Customer 2056;27;671608;1;55,5119;9,7246
2057;2;Customer 2057;36;656055;34;55,5024;9,7473
2058;2;Customer 2058;42;531829;37;55,5111;9,7361
2059;2;Customer 2059;25;599771;50;55,5183;9,7259
2060;2;Customer 2060;37;638311;3;55,5128;9,7434
2061;2;Customer 2061;24;649699;25;55,5073;9,7323
2062;2;Customer 2062;24;579180;43;55,5003;9,7519
2063;2;Customer 2063;32;568637;9;55,5089;9,7265
2064;2;Customer 2064;25;627351;32;55,4969;9,7498
2065;2;Customer 2065;33;612731;7;55,4945;9,7459
2066;2;Customer 2066;33;595568;21;55,5185;9,7537
2067;2;Customer 2067;39;568308;6;55,4945;9,7504
2068;2;Customer 2068;33;649268;3;55,5067;9,746
2069;2;Customer 2069;27;556949;41;55,5102;9,7388
2070;2;Customer 2070;32;536725;30;55,4974;9,7506
2071;2;Customer 2071;25;626587;37;55,5002;9,7496
2072;2;Customer 2072;47;591172;21;55,4996;9,7374
2073;2;Customer 2073;24;569930;47;55,4988;9,7475
2074;2;Customer 2074;26;570649;24;55,5006;9,7279
2075;2;Customer 2075;29;586155;46;55,499;9,7433
2076;2;Customer 2076;43;630442;30;55,5136;9,739
2077;2;Customer 2077;29;623035;42;55,5019;9,7564
2078;2;Customer 2078;33;684300;6;55,5094;9,7322
2079;2;Customer 2079;27;571648;44;55,5035;9,7235
2080;2;Customer 2080;26;607291;35;55,5214;9,7388
2081;2;Customer 2081;33;707416;27;55,5129;9,7319
2082;2;Customer 2082;27;691351;31;55,5086;9,7415
2083;2;Customer 2083;44;587091;43;55,4989;9,7295
2084;2;Customer 2084;38;715633;18;55,5053;9,7459
2085;2;Customer 2085;43;580970;18;55,5071;9,7371
2086;2;Customer 2086;40;623846;46;55,496;9,739
2087;2;Customer 2087;30;647057;27;55,5125;9,7427
2088;2;Customer 2088;48;551903;39;55,4924;9,7443
2089;2;Customer 2089;38;601578;45;55,5044;9,7392
2090;2;Customer 2090;29;645572;6;55,5193;9,7531
2091;2;Customer 2091;41;740483;41;55,4912;9,7426
2092;2;Customer 2092;24;649914;2;55,4959;9,753
2093;2;Customer 2093;28;575263;25;55,493;9,7461
2094;2;Customer 2094;35;579470;14;55,5066;9,7541
2095;2;Customer 2095;28;625828;7;55,5148;9,7458
2096;2;Customer 2096;44;602979;33;55,508;9,7341
2097;2;Customer 2097;33;592803;12;55,5011;9,7319
2098;2;Customer 2098;33;531347;22;55,494;9,7506
2099;2;Customer 2099;24;626449;20;55,4946;9,7426
2100;2;Customer 2100;34;596866;15;55,4939;9,7469
2101;2;Customer 2101;42;496815;26;55,5165;9,7499
2102;2;Customer 2102;38;534764;43;55,5211;9,7522
2103;2;Customer 2103;27;619481;13;55,5053;9,7402
2104;2;Customer 2104;39;551997;11;55,4952;9,7492
2105;2;Customer 2105;34;610062;37;55,4944;9,7357
2106;2;Customer 2106;43;699189;21;55,506;9,7336
2107;2;Customer 2107;24;535770;40;55,4976;9,7473
2108;2;Customer 2108;51;596388;45;55,5035;9,7554
2109;2;Customer 2109;45;551194;18;55,4977;9,7388
2110;2;Customer 2110;29;631206;40;55,5166;9,7281
2111;2;Customer 2111;26;522554;42;55,5035;9,726
2112;2;Customer 2112;35;618794;2;55,5042;9,7368
2113;2;Customer 2113;41;555166;4;55,4911;9,7353
2114;2;Customer 2114;24;559680;48;55,4987;9,7343
2115;2;Customer 2115;28;605509;31;55,4849;9,7319
2116;2;Customer 2116;24;602978;25;55,4985;9,7412
2117;2;Customer 2117;30;513220;35;55,5025;9,7407
2118;2;Customer 2118;33;573831;1;55,5121;9,7397
2119;2;Customer 2119;45;558088;0;55,5087;9,7433
2120;2;Customer 2120;26;630180;21;55,5061;9,7565
2121;2;Customer 2121;24;564693;9;55,5101;9,7369
2122;2;Customer 2122;24;596768;9;55,507;9,7268
2123;2;Customer 2123;25;636836;46;55,5076;9,7455
2124;2;Customer 2124;37;634229;2;55,4996;9,7359
2125;2;Customer 2125;26;658836;44;55,4948;9,7438
2126;2;Customer 2126;27;575363;24;55,4957;9,7414
2127;2;Customer 2127;33;655174;47;55,5034;9,7289
2128;2;Customer 2128;40;571454;34;55,5007;9,7322
2129;2;Customer 2129;24;553675;27;55,5039;9,726
2130;2;Customer 2130;34;523458;3;55,5083;9,7478
2131;2;Customer 2131;26;656658;34;55,515;9,7402
2132;2;Customer 2132;43;595565;11;55,5068;9,7498
2133;2;Customer 2133;50;602401;23;55,496;9,7467
2134;2;Customer 2134;38;617199;41;55,5039;9,7519
2135;2;Customer 2135;34;671372;41;55,5052;9,7252
2136;2;Customer 2136;55;581168;2;55,5025;9,7403
2137;2;Customer 2137;36;582090;1;55,5105;9,7543
2138;2;Customer 2138;28;700295;50;55,5125;9,7248
2139;2;Customer 2139;25;621498;8;55,5161;9,7479
2140;2;Customer 2140;31;518605;26;55,5214;9,7472
2141;2;Customer 2141;31;569585;32;55,5095;9,7394
2142;2;Customer 2142;42;607733;29;55,505;9,7273
2143;2;Customer 2143;32;587654;24;55,5081;9,7393
2144;2;Customer 2144;35;663543;42;55,5112;9,7323
2145;2;Customer 2145;24;564931;40;55,5075;9,7392
2146;2;Customer 2146;27;660874;3;55,5005;9,7489
2147;2;Customer 2147;36;603595;25;55,5015;9,7377
2148;2;Customer 2148;28;665915;18;55,5119;9,746
2149;2;Customer 2149;24;580617;31;55,5026;9,7369
2150;2;Customer 2150;42;698016;40;55,5151;9,7338
2151;2;Customer 2151;46;603165;9;55,5192;9,7301
2152;2;Customer 2152;38;568172;18;55,5049;9,7335
2153;2;Customer 2153;28;587446;29;55,512;9,7422
2154;2;Customer 2154;34;610064;2;55,5053;9,7402
2155;2;Customer 2155;29;627068;14;55,5022;9,7478
2156;2;Customer 2156;27;541636;39;55,5147;9,7499
2157;2;Customer 2157;37;545764;9;55,5071;9,7286
2158;2;Customer 2158;39;675555;10;55,4977;9,7312
2159;2;Customer 2159;29;674460;22;55,5106;9,7384
2160;2;Customer 2160;33;633346;41;55,4916;9,7232
2161;2;Customer 2161;32;624114;21;55,5021;9,7505
2162;2;Customer 2162;24;523787;3;55,4988;9,7375
2163;2;Customer 2163;40;590287;41;55,5036;9,7589
2164;2;Customer 2164;32;579170;44;55,5002;9,7436
2165;2;Customer 2165;33;553791;48;55,4898;9,74
2166;2;Customer 2166;44;607598;10;55,5005;9,7291
2167;2;Customer 2167;32;607641;12;55,5015;9,7498
2168;2;Customer 2168;44;667113;43;55,489;9,7427
2169;2;Customer 2169;37;505106;4;55,5098;9,7467
2170;2;Customer 2170;45;614680;0;55,5233;9,7372
2171;2;Customer 2171;27;588384;49;55,5068;9,75
2172;2;Customer 2172;30;556147;46;55,5111;9,7534
2173;2;Customer 2173;31;662311;43;55,5149;9,726
2174;2;Customer 2174;37;675005;7;55,4939;9,7506
2175;2;Customer 2175;24;558706;37;55,5001;9,7297
2176;2;Customer 2176;33;570738;43;55,507;9,7437
2177;2;Customer 2177;39;527447;33;55,5073;9,7466
2178;2;Customer 2178;24;561807;14;55,508;9,7484
2179;2;Customer 2179;35;638063;36;55,5028;9,7434
2180;2;Customer 2180;25;596596;22;55,5171;9,7318
2181;2;Customer 2181;24;546860;4;55,5148;9,7308
2182;2;Customer 2182;36;656592;30;55,5159;9,7489
2183;2;Customer 2183;38;592080;49;55,51;9,7529
2184;2;Customer 2184;27;639844;50;55,5079;9,7442
2185;2;Customer 2185;25;632288;1;55,4966;9,7552
2186;2;Customer 2186;24;616535;12;55,505;9,7371
2187;2;Customer 2187;39;635007;24;55,502;9,7379
2188;2;Customer 2188;24;527721;6;55,5051;9,748
2189;2;Customer 2189;38;581864;31;55,5067;9,7398
2190;2;Customer 2190;50;496198;22;55,516;9,747
2191;2;Customer 2191;44;553080;47;55,4927;9,7483
2192;2;Customer 2192;36;604134;9;55,4977;9,748
2193;2;Customer 2193;48;604604;2;55,5054;9,7387
2194;2;Customer 2194;37;570720;0;55,5035;9,7504
2195;2;Customer 2195;35;625293;33;55,5111;9,736
2196;2;Customer 2196;44;599780;48;55,499;9,741
2197;2;Customer 2197;33;537240;32;55,5102;9,7355
2198;2;Customer 2198;24;646226;8;55,4975;9,7529
2199;2;Customer 2199;25;567639;4;55,5075;9,7436
2200;2;Customer 2200;24;616412;38;55,5017;9,7331
2201;2;Customer 2201;39;603672;48;55,5031;9,7383
2202;2;Customer 2202;44;669749;44;55,5053;9,7402
2203;2;Customer 2203;25;643634;44;55,5059;9,7276
2204;2;Customer 2204;27;605075;12;55,5129;9,7442
2205;2;Customer 2205;31;675798;28;55,5122;9,7555
2206;2;Customer 2206;24;590076;8;55,5004;9,7466
2207;2;Customer 2207;38;677653;14;55,4975;9,7543
2208;2;Customer 2208;33;624757;18;55,4969;9,727
2209;2;Customer 2209;44;573974;48;55,5026;9,7403
2210;2;Customer 2210;32;637862;36;55,5201;9,7478
2211;2;Customer 2211;35;612333;41;55,5066;9,7395
2212;2;Customer 2212;24;545830;27;55,5028;9,7335
2213;2;Customer 2213;41;614781;7;55,4984;9,7322
2214;2;Customer 2214;39;635428;38;55,5059;9,7405
2215;2;Customer 2215;35;653394;0;55,5034;9,7492
2216;2;Customer 2216;32;598175;34;55,5093;9,7205
2217;2;Customer 2217;31;638192;42;55,5157;9,7462
2218;2;Customer 2218;38;629154;29;55,5145;9,7294
2219;3;Customer 2219;24;554879;27;55,5754;9,7381
2220;3;Customer 2220;40;579437;18;55,5746;9,7371
2221;3;Customer 2221;35;500551;39;55,5667;9,7338
2222;3;Customer 2222;36;547708;0;55,5739;9,7246
2223;3;Customer 2223;33;556852;18;55,5794;9,7503
2224;3;Customer 2224;30;578083;9;55,5693;9,7597
2225;3;Customer 2225;33;634418;31;55,5751;9,7321
2226;3;Customer 2226;25;625447;17;55,5726;9,743
2227;3;Customer 2227;31;550777;2;55,5543;9,7464
2228;3;Customer 2228;24;606865;44;55,5607;9,7404
2229;3;Customer 2229;36;575810;44;55,5735;9,7415
2230;3;Customer 2230;31;554004;15;55,5711;9,7375
2231;3;Customer 2231;35;526594;48;55,5648;9,7286
2232;3;Customer 2232;32;535764;26;55,568;9,742
2233;3;Customer 2233;29;573440;20;55,5738;9,7369
2234;3;Customer 2234;44;618218;21;55,5547;9,7412
2235;3;Customer 2235;24;610404;2;55,5683;9,7318
2236;3;Customer 2236;28;600290;19;55,559;9,7533
2237;3;Customer 2237;29;607924;46;55,5573;9,7455
2238;3;Customer 2238;41;583866;16;55,5652;9,7411
2239;3;Customer 2239;42;665448;34;55,5528;9,7358
2240;3;Customer 2240;51;673255;27;55,5787;9,7373
2241;3;Customer 2241;31;685610;8;55,5695;9,7433
2242;3;Customer 2242;26;616714;26;55,5612;9,743
2243;3;Customer 2243;38;635431;20;55,5633;9,7456
2244;3;Customer 2244;40;570891;4;55,5708;9,7449
2245;3;Customer 2245;42;592721;14;55,5773;9,747
2246;3;Customer 2246;35;720157;35;55,5648;9,7535
2247;3;Customer 2247;27;661309;18;55,5602;9,7317
2248;3;Customer 2248;36;658464;29;55,5721;9,7488
2249;3;Customer 2249;30;686196;38;55,5733;9,748
2250;3;Customer 2250;35;593052;20;55,5615;9,7356
2251;3;Customer 2251;38;601889;30;55,5678;9,7348
2252;3;Customer 2252;34;634951;27;55,5557;9,7559
2253;3;Customer 2253;29;607984;2;55,5891;9,7456
2254;3;Customer 2254;24;603881;49;55,5783;9,765
2255;3;Customer 2255;24;616318;23;55,5715;9,7567
2256;3;Customer 2256;30;635949;35;55,5593;9,7417
2257;3;Customer 2257;33;602501;1;55,5617;9,7426
2258;3;Customer 2258;29;600767;41;55,558;9,7496
2259;3;Customer 2259;29;623258;21;55,5756;9,7355
2260;3;Customer 2260;26;560299;25;55,5744;9,7405
2261;3;Customer 2261;24;522439;15;55,5826;9,7419
2262;3;Customer 2262;24;480999;8;55,5755;9,7309
2263;3;Customer 2263;29;502146;3;55,5711;9,7453
2264;3;Customer 2264;24;596553;33;55,5601;9,7366
2265;3;Customer 2265;26;538528;18;55,56;9,7338
2266;3;Customer 2266;26;549158;29;55,5726;9,7359
2267;3;Customer 2267;31;609040;33;55,5696;9,7445
2268;3;Customer 2268;34;550606;12;55,5696;9,7398
2269;3;Customer 2269;43;567085;15;55,5725;9,7371
2270;3;Customer 2270;31;621307;4;55,5654;9,7351
2271;3;Customer 2271;31;573282;11;55,572;9,7325
2272;3;Customer 2272;32;628901;37;55,5583;9,7417
2273;3;Customer 2273;36;546027;45;55,5663;9,7371
2274;3;Customer 2274;30;667585;42;55,5757;9,7446
2275;3;Customer 2275;25;544311;41;55,5678;9,7357
2276;3;Customer 2276;24;606576;25;55,5642;9,7286
2277;3;Customer 2277;35;650753;27;55,5538;9,7433
2278;3;Customer 2278;39;567981;47;55,5645;9,7375
2279;3;Customer 2279;26;619695;44;55,5634;9,732
2280;3;Customer 2280;30;649662;21;55,5782;9,7392
2281;3;Customer 2281;35;652745;25;55,5741;9,7429
2282;3;Customer 2282;37;623129;13;55,5832;9,7444
2283;3;Customer 2283;24;613541;44;55,5682;9,7501
2284;3;Customer 2284;39;598743;49;55,572;9,7479
2285;3;Customer 2285;32;672148;35;55,5793;9,7522
2286;3;Customer 2286;41;641684;37;55,5655;9,7463
2287;3;Customer 2287;37;596289;19;55,5579;9,7308
2288;3;Customer 2288;29;536241;0;55,5647;9,7292
2289;3;Customer 2289;26;645953;43;55,5707;9,7329
2290;3;Customer 2290;34;533039;32;55,5774;9,7414
2291;3;Customer 2291;30;585512;42;55,587;9,7374
2292;3;Customer 2292;25;628627;44;55,5653;9,7379
2293;3;Customer 2293;34;647395;14;55,5534;9,7433
2294;3;Customer 2294;43;623138;34;55,5759;9,7416
2295;3;Customer 2295;25;554641;43;55,5592;9,7257
2296;3;Customer 2296;29;652243;19;55,5649;9,7337
2297;3;Customer 2297;40;556392;18;55,5646;9,7575
2298;3;Customer 2298;39;587044;6;55,5728;9,7338
2299;3;Customer 2299;25;597601;36;55,5788;9,7298
2300;3;Customer 2300;29;574590;18;55,5582;9,7493
2301;3;Customer 2301;30;588292;7;55,5735;9,751
2302;3;Customer 2302;46;616722;49;55,5711;9,7613
2303;3;Customer 2303;24;622177;2;55,5612;9,7505
2304;3;Customer 2304;29;602315;33;55,5684;9,7423
2305;3;Customer 2305;24;653075;28;55,5718;9,7359
2306;3;Customer 2306;35;596861;27;55,5593;9,7412
2307;3;Customer 2307;39;634805;14;55,5708;9,743
2308;3;Customer 2308;25;544725;40;55,5619;9,7495
2309;3;Customer 2309;34;545782;42;55,5774;9,7397
2310;3;Customer 2310;40;652802;37;55,5704;9,7309
2311;3;Customer 2311;29;586024;24;55,5676;9,7475
2312;3;Customer 2312;33;655979;33;55,5683;9,7474
2313;3;Customer 2313;32;633596;9;55,5678;9,7421
2314;3;Customer 2314;27;604540;50;55,5598;9,7408
2315;3;Customer 2315;36;623143;30;55,5713;9,7242
2316;3;Customer 2316;26;615985;18;55,5625;9,7468
2317;3;Customer 2317;31;629089;21;55,5675;9,7464
2318;3;Customer 2318;29;609924;42;55,5774;9,7242
2319;3;Customer 2319;37;562429;12;55,5821;9,7368
2320;3;Customer 2320;30;538359;12;55,5757;9,7409
2321;3;Customer 2321;42;701805;6;55,5687;9,7479
2322;3;Customer 2322;35;627587;32;55,5623;9,747
2323;3;Customer 2323;29;656206;32;55,5689;9,7286
2324;3;Customer 2324;35;625609;31;55,571;9,7488
2325;3;Customer 2325;25;650049;26;55,5611;9,7525
2326;3;Customer 2326;24;579934;12;55,5753;9,7342
2327;3;Customer 2327;41;592039;29;55,5862;9,7457
2328;3;Customer 2328;24;614626;40;55,5825;9,74
2329;3;Customer 2329;38;537182;47;55,5752;9,7517
2330;3;Customer 2330;25;645538;49;55,5686;9,7322
2331;3;Customer 2331;28;540748;13;55,5554;9,7315
2332;3;Customer 2332;31;591766;35;55,5581;9,7392
2333;3;Customer 2333;37;555415;40;55,5704;9,7559
2334;3;Customer 2334;36;613883;6;55,5814;9,7496
2335;3;Customer 2335;37;662551;1;55,5738;9,732
2336;3;Customer 2336;29;539398;39;55,5776;9,7434
2337;3;Customer 2337;36;613431;50;55,5832;9,7442
2338;3;Customer 2338;29;666072;2;55,57;9,7422
2339;3;Customer 2339;38;603597;40;55,5648;9,7355
2340;3;Customer 2340;33;626929;12;55,5817;9,7395
2341;3;Customer 2341;24;608984;45;55,5707;9,7502
2342;3;Customer 2342;34;649670;30;55,5729;9,7515
2343;3;Customer 2343;37;603085;33;55,5692;9,7348
2344;3;Customer 2344;36;616359;22;55,5592;9,7265
2345;3;Customer 2345;34;597852;6;55,5549;9,7329
2346;3;Customer 2346;26;571272;39;55,5655;9,7265
2347;3;Customer 2347;33;510857;3;55,5556;9,7299
2348;3;Customer 2348;24;575091;17;55,5534;9,7443
2349;3;Customer 2349;36;576770;45;55,5527;9,742
2350;3;Customer 2350;29;551339;14;55,5527;9,7343
2351;3;Customer 2351;26;617583;8;55,573;9,7466
2352;3;Customer 2352;39;702401;36;55,5657;9,7521
2353;3;Customer 2353;33;579780;29;55,566;9,7396
2354;3;Customer 2354;26;628094;48;55,5635;9,7416
2355;3;Customer 2355;48;582534;11;55,5746;9,7542
2356;3;Customer 2356;37;649456;2;55,5806;9,7227
2357;3;Customer 2357;29;614244;13;55,5679;9,7415
2358;3;Customer 2358;32;648874;43;55,5597;9,7348
2359;3;Customer 2359;32;537897;21;55,5723;9,7348
2360;3;Customer 2360;51;554382;48;55,5596;9,7385
2361;3;Customer 2361;29;533984;40;55,5802;9,7437
2362;3;Customer 2362;36;586759;7;55,5635;9,7311
2363;3;Customer 2363;36;553596;9;55,5772;9,7428
2364;3;Customer 2364;30;512836;34;55,5637;9,7262
2365;3;Customer 2365;29;645607;50;55,5669;9,7352
2366;3;Customer 2366;37;593146;14;55,5604;9,7447
2367;3;Customer 2367;24;626872;12;55,568;9,742
2368;3;Customer 2368;33;580064;0;55,5661;9,7407
2369;3;Customer 2369;25;568426;49;55,5708;9,7379
2370;3;Customer 2370;27;545614;40;55,571;9,7514
2371;3;Customer 2371;27;633417;21;55,5625;9,7338
2372;3;Customer 2372;31;618992;14;55,5759;9,7297
2373;3;Customer 2373;24;730438;2;55,5659;9,7506
2374;3;Customer 2374;25;675712;8;55,5653;9,733
2375;3;Customer 2375;33;614437;21;55,5782;9,7325
2376;3;Customer 2376;24;594373;23;55,57;9,7446
2377;3;Customer 2377;24;617157;47;55,5717;9,7582
2378;3;Customer 2378;40;565103;0;55,5789;9,7461
2379;3;Customer 2379;26;499583;36;55,5571;9,7386
2380;3;Customer 2380;27;676952;39;55,5802;9,7489
2381;3;Customer 2381;29;600358;15;55,5687;9,7358
2382;3;Customer 2382;48;647398;45;55,5638;9,7375
2383;3;Customer 2383;24;617829;34;55,5569;9,7423
2384;3;Customer 2384;31;531946;8;55,5766;9,7422
2385;3;Customer 2385;41;704270;42;55,5627;9,729
2386;3;Customer 2386;39;573503;48;55,5508;9,746
2387;3;Customer 2387;36;659343;2;55,5781;9,7526
2388;3;Customer 2388;40;542924;4;55,5569;9,7563
2389;3;Customer 2389;36;631092;2;55,569;9,7599
2390;3;Customer 2390;25;620283;20;55,5817;9,74
2391;3;Customer 2391;34;623810;30;55,5662;9,7445
2392;3;Customer 2392;27;573826;45;55,5648;9,7418
2393;3;Customer 2393;25;576549;21;55,5804;9,7255
2394;3;Customer 2394;33;527678;8;55,5768;9,742
2395;3;Customer 2395;47;636214;39;55,568;9,742
